[ 36200,  0.0000840]     0.8868,     0.9482,     0.9640,     1.2375, 
[ 36300,  0.0000839]     0.8685,     0.9369,     0.9543,     1.7679, 
[ 36400,  0.0000837]     0.8685,     0.9338,     0.9521,     1.9626, 
[ 36500,  0.0000836]     0.8755,     0.9380,     0.9556,     1.5744, 
[ 36600,  0.0000835]     0.8757,     0.9398,     0.9577,     1.3240, 
[ 36700,  0.0000833]     0.8676,     0.9338,     0.9519,     1.7350, 
[ 36800,  0.0000832]     0.8703,     0.9405,     0.9584,     1.3200, 
[ 36900,  0.0000831]     0.8619,     0.9312,     0.9494,     1.9821, 
[ 37000,  0.0000829]     0.8682,     0.9336,     0.9516,     1.5940, 
[ 37100,  0.0000828]     0.8864,     0.9469,     0.9637,     1.2433, 
[ 37200,  0.0000827]     0.8734,     0.9388,     0.9561,     1.6417, 
[ 37300,  0.0000825]     0.8815,     0.9444,     0.9612,     1.1990, 
[ 37400,  0.0000824]     0.8743,     0.9408,     0.9586,     1.2947, 
[ 37500,  0.0000823]     0.8743,     0.9389,     0.9568,     1.4122, 
[ 37600,  0.0000822]     0.8675,     0.9356,     0.9545,     1.4278, 
[ 37700,  0.0000820]     0.8765,     0.9424,     0.9595,     1.3589, 
[ 37800,  0.0000819]     0.8684,     0.9334,     0.9514,     2.0955, 
[ 37900,  0.0000818]     0.8812,     0.9424,     0.9600,     1.4978, 
[ 38000,  0.0000816]     0.8755,     0.9399,     0.9577,     1.3641, 
[ 38100,  0.0000815]     0.8750,     0.9393,     0.9569,     1.3393, 
[ 38200,  0.0000814]     0.8761,     0.9393,     0.9562,     1.6097, 
[ 38300,  0.0000812]     0.8681,     0.9337,     0.9529,     1.4104, 
[ 38400,  0.0000811]     0.8747,     0.9403,     0.9583,     1.5818, 
[ 38500,  0.0000810]     0.8682,     0.9364,     0.9543,     1.5543, 
[ 38600,  0.0000808]     0.8796,     0.9453,     0.9617,     1.4049, 
[ 38700,  0.0000807]     0.8771,     0.9430,     0.9605,     1.2781, 
[ 38800,  0.0000806]     0.8637,     0.9311,     0.9492,     1.8000, 
[ 38900,  0.0000804]     0.8766,     0.9401,     0.9573,     1.7664, 
[ 39000,  0.0000803]     0.8744,     0.9395,     0.9574,     1.3205, 
[ 39100,  0.0000802]     0.8695,     0.9371,     0.9546,     1.5641, 
[ 39200,  0.0000801]     0.8827,     0.9429,     0.9598,     1.2016, 
[ 39300,  0.0000799]     0.8829,     0.9455,     0.9612,     1.3559, 
[ 39400,  0.0000798]     0.8655,     0.9344,     0.9526,     1.6739, 
[ 39500,  0.0000797]     0.8712,     0.9377,     0.9552,     1.5462, 
[ 39600,  0.0000795]     0.8732,     0.9392,     0.9580,     1.4248, 
[ 39700,  0.0000794]     0.8825,     0.9445,     0.9608,     1.3172, 
[ 39800,  0.0000793]     0.8712,     0.9367,     0.9551,     1.7438, 
[ 39900,  0.0000791]     0.8672,     0.9341,     0.9529,     1.7317, 
[ 40000,  0.0000790]     0.8759,     0.9391,     0.9572,     1.3731, 
[ 40100,  0.0000789]     0.8603,     0.9297,     0.9492,     1.6696, 
[ 40200,  0.0000787]     0.8863,     0.9488,     0.9635,     1.3615, 
[ 40300,  0.0000786]     0.8777,     0.9440,     0.9613,     1.3647, 
[ 40400,  0.0000785]     0.8660,     0.9353,     0.9538,     1.5604, 
[ 40500,  0.0000783]     0.8773,     0.9383,     0.9559,     1.4777, 
[ 40600,  0.0000782]     0.8789,     0.9419,     0.9599,     1.2685, 
[ 40700,  0.0000781]     0.8708,     0.9379,     0.9559,     1.5634, 
[ 40800,  0.0000779]     0.8837,     0.9456,     0.9623,     1.1683, 
[ 40900,  0.0000778]     0.8666,     0.9328,     0.9509,     1.6218, 
[ 41000,  0.0000777]     0.8773,     0.9429,     0.9603,     1.3363, 
[ 41100,  0.0000776]     0.8808,     0.9435,     0.9602,     1.2827, 
[ 41200,  0.0000774]     0.8731,     0.9403,     0.9583,     1.2647, 
[ 41300,  0.0000773]     0.8702,     0.9346,     0.9525,     1.4757, 
[ 41400,  0.0000772]     0.8729,     0.9391,     0.9563,     1.3984, 
[ 41500,  0.0000770]     0.8756,     0.9407,     0.9576,     1.4495, 
[ 41600,  0.0000769]     0.8807,     0.9435,     0.9599,     1.5424, 
[ 41700,  0.0000768]     0.8650,     0.9349,     0.9543,     1.4017, 
[ 41800,  0.0000766]     0.8878,     0.9443,     0.9596,     1.2958, 
[ 41900,  0.0000765]     0.8746,     0.9391,     0.9571,     1.3987, 
[ 42000,  0.0000764]     0.8660,     0.9361,     0.9541,     1.5713, 
[ 42100,  0.0000762]     0.8706,     0.9358,     0.9535,     1.7011, 
[ 42200,  0.0000761]     0.8768,     0.9394,     0.9571,     1.3841, 
[ 42300,  0.0000760]     0.8781,     0.9442,     0.9606,     1.7222, 
[ 42400,  0.0000758]     0.8781,     0.9427,     0.9606,     1.1206, 
[ 42500,  0.0000757]     0.8832,     0.9426,     0.9584,     1.5622, 
[ 42600,  0.0000756]     0.8628,     0.9326,     0.9516,     1.7825, 
[ 42700,  0.0000755]     0.8722,     0.9376,     0.9554,     1.4006, 
[ 42800,  0.0000753]     0.8804,     0.9417,     0.9584,     1.3855, 
[ 42900,  0.0000752]     0.8796,     0.9455,     0.9628,     1.4236, 
[ 43000,  0.0000751]     0.8698,     0.9373,     0.9563,     1.3957, 
[ 43100,  0.0000749]     0.8674,     0.9355,     0.9537,     1.7458, 
[ 43200,  0.0000748]     0.8796,     0.9437,     0.9602,     1.2934, 
[ 43300,  0.0000747]     0.8779,     0.9411,     0.9580,     1.4651, 
[ 43400,  0.0000745]     0.8706,     0.9372,     0.9556,     1.5011, 
[ 43500,  0.0000744]     0.8697,     0.9353,     0.9537,     1.8250, 
[ 43600,  0.0000743]     0.8706,     0.9365,     0.9551,     1.7363, 
[ 43700,  0.0000741]     0.8865,     0.9482,     0.9644,     1.3867, 
[ 43800,  0.0000740]     0.8813,     0.9437,     0.9601,     1.5931, 
[ 43900,  0.0000739]     0.8688,     0.9354,     0.9540,     1.7378, 
[ 44000,  0.0000737]     0.8792,     0.9412,     0.9581,     1.2151, 
[ 44100,  0.0000736]     0.8786,     0.9423,     0.9596,     1.5281, 
[ 44200,  0.0000735]     0.8905,     0.9495,     0.9647,     1.1296, 
[ 44300,  0.0000733]     0.8652,     0.9359,     0.9556,     1.4000, 
[ 44400,  0.0000732]     0.8715,     0.9378,     0.9555,     1.5759, 
[ 44500,  0.0000731]     0.8658,     0.9328,     0.9527,     1.7386, 
[ 44600,  0.0000730]     0.8723,     0.9380,     0.9553,     1.4587, 
[ 44700,  0.0000728]     0.8827,     0.9434,     0.9601,     1.3604, 
[ 44800,  0.0000727]     0.8793,     0.9425,     0.9598,     1.3913, 
[ 44900,  0.0000726]     0.8717,     0.9385,     0.9572,     1.3969, 
[ 45000,  0.0000724]     0.8689,     0.9369,     0.9557,     1.4346, 
[ 45100,  0.0000723]     0.8857,     0.9449,     0.9607,     1.2810, 
[ 45200,  0.0000722]     0.8814,     0.9433,     0.9597,     1.2756, 
[ 45300,  0.0000720]     0.8742,     0.9386,     0.9563,     1.4672, 
[ 45400,  0.0000719]     0.8641,     0.9348,     0.9542,     1.4593, 
[ 45500,  0.0000718]     0.8708,     0.9396,     0.9584,     1.2506, 
[ 45600,  0.0000716]     0.8695,     0.9375,     0.9561,     1.3876, 
[ 45700,  0.0000715]     0.8854,     0.9447,     0.9604,     1.3336, 
[ 45800,  0.0000714]     0.8741,     0.9394,     0.9575,     1.3111, 
[ 45900,  0.0000712]     0.8860,     0.9463,     0.9616,     1.2917, 
[ 46000,  0.0000711]     0.8773,     0.9409,     0.9586,     1.3548, 
[ 46100,  0.0000710]     0.8716,     0.9392,     0.9566,     1.4852, 
[ 46200,  0.0000709]     0.8665,     0.9352,     0.9537,     1.5308, 
[ 46300,  0.0000707]     0.8696,     0.9337,     0.9521,     1.5867, 
[ 46400,  0.0000706]     0.8789,     0.9426,     0.9591,     1.4581, 
[ 46500,  0.0000705]     0.8753,     0.9399,     0.9582,     1.2768, 
[ 46600,  0.0000703]     0.8651,     0.9347,     0.9545,     1.4134, 
[ 46700,  0.0000702]     0.8783,     0.9415,     0.9590,     1.2631, 
[ 46800,  0.0000701]     0.8814,     0.9440,     0.9606,     1.2231, 
[ 46900,  0.0000699]     0.8829,     0.9435,     0.9598,     1.3721, 
[ 47000,  0.0000698]     0.8667,     0.9365,     0.9560,     1.3409, 
[ 47100,  0.0000697]     0.8856,     0.9454,     0.9627,     1.1297, 
[ 47200,  0.0000695]     0.8731,     0.9410,     0.9577,     1.4092, 
[ 47300,  0.0000694]     0.8908,     0.9483,     0.9639,     1.2155, 
[ 47400,  0.0000693]     0.8657,     0.9318,     0.9508,     1.5856, 
[ 47500,  0.0000691]     0.8696,     0.9361,     0.9537,     1.5374, 
[ 47600,  0.0000690]     0.8800,     0.9421,     0.9583,     1.4808, 
[ 47700,  0.0000689]     0.8808,     0.9429,     0.9604,     1.2488, 
[ 47800,  0.0000687]     0.8782,     0.9442,     0.9612,     1.2645, 
[ 47900,  0.0000686]     0.8811,     0.9407,     0.9573,     1.2561, 
[ 48000,  0.0000685]     0.8762,     0.9402,     0.9574,     1.5517, 
[ 48100,  0.0000684]     0.8660,     0.9318,     0.9513,     1.6425, 
[ 48200,  0.0000682]     0.8784,     0.9410,     0.9572,     1.4989, 
[ 48300,  0.0000681]     0.8701,     0.9377,     0.9557,     1.6265, 
[ 48400,  0.0000680]     0.8714,     0.9372,     0.9556,     1.4220, 
[ 48500,  0.0000678]     0.8812,     0.9425,     0.9596,     1.7658, 
[ 48600,  0.0000677]     0.8799,     0.9452,     0.9615,     1.3099, 
[ 48700,  0.0000676]     0.8788,     0.9422,     0.9598,     1.3326, 
[ 48800,  0.0000674]     0.8758,     0.9410,     0.9589,     1.2923, 
[ 48900,  0.0000673]     0.8715,     0.9364,     0.9550,     1.3678, 
[ 49000,  0.0000672]     0.8907,     0.9486,     0.9642,     1.1065, 
[ 49100,  0.0000670]     0.8815,     0.9451,     0.9623,     1.2336, 
[ 49200,  0.0000669]     0.8716,     0.9386,     0.9566,     1.3685, 
[ 49300,  0.0000668]     0.8705,     0.9369,     0.9543,     1.5106, 
[ 49400,  0.0000666]     0.8699,     0.9354,     0.9545,     1.4354, 
[ 49500,  0.0000665]     0.8781,     0.9403,     0.9574,     1.3942, 
[ 49600,  0.0000664]     0.8775,     0.9414,     0.9581,     1.3460, 
[ 49700,  0.0000662]     0.8628,     0.9298,     0.9489,     1.6909, 
[ 49800,  0.0000661]     0.8840,     0.9457,     0.9615,     1.2419, 
[ 49900,  0.0000660]     0.8795,     0.9424,     0.9598,     1.3514, 
[ 50000,  0.0000659]     0.8741,     0.9386,     0.9562,     1.4417, 
[ 50100,  0.0000657]     0.8823,     0.9481,     0.9645,     1.1313, 
[ 50200,  0.0000656]     0.8785,     0.9395,     0.9564,     1.5291, 
[ 50300,  0.0000655]     0.8682,     0.9325,     0.9509,     1.7678, 
[ 50400,  0.0000653]     0.8870,     0.9464,     0.9627,     1.1380, 
[ 50500,  0.0000652]     0.8776,     0.9400,     0.9574,     1.4169, 
[ 50600,  0.0000651]     0.8707,     0.9367,     0.9549,     1.4847, 
[ 50700,  0.0000649]     0.8776,     0.9402,     0.9573,     1.6772, 
[ 50800,  0.0000648]     0.8699,     0.9353,     0.9541,     1.8921, 
[ 50900,  0.0000647]     0.8838,     0.9473,     0.9629,     1.1441, 
[ 51000,  0.0000645]     0.8778,     0.9425,     0.9603,     1.6571, 
[ 51100,  0.0000644]     0.8875,     0.9470,     0.9616,     1.4895, 
[ 51200,  0.0000643]     0.8772,     0.9422,     0.9596,     1.2179, 
[ 51300,  0.0000641]     0.8688,     0.9364,     0.9562,     1.4201, 
[ 51400,  0.0000640]     0.8677,     0.9371,     0.9564,     1.4354, 
[ 51500,  0.0000639]     0.8711,     0.9382,     0.9568,     1.4049, 
[ 51600,  0.0000638]     0.8850,     0.9456,     0.9626,     1.1200, 
[ 51700,  0.0000636]     0.8783,     0.9413,     0.9585,     1.3396, 
[ 51800,  0.0000635]     0.8740,     0.9396,     0.9590,     1.1938, 
[ 51900,  0.0000634]     0.8733,     0.9382,     0.9559,     1.5123, 
[ 52000,  0.0000632]     0.8777,     0.9427,     0.9603,     1.3449, 
[ 52100,  0.0000631]     0.8754,     0.9406,     0.9598,     1.4105, 
[ 52200,  0.0000630]     0.8737,     0.9405,     0.9586,     1.3869, 
[ 52300,  0.0000628]     0.8785,     0.9386,     0.9558,     1.4100, 
[ 52400,  0.0000627]     0.8837,     0.9450,     0.9602,     1.3115, 
[ 52500,  0.0000626]     0.8841,     0.9450,     0.9617,     1.2448, 
[ 52600,  0.0000624]     0.8745,     0.9377,     0.9555,     1.4245, 
[ 52700,  0.0000623]     0.8785,     0.9433,     0.9607,     1.3212, 
[ 52800,  0.0000622]     0.8687,     0.9358,     0.9543,     1.5265, 
[ 52900,  0.0000620]     0.8828,     0.9457,     0.9625,     1.1464, 
[ 53000,  0.0000619]     0.8883,     0.9473,     0.9629,     1.1527, 
[ 53100,  0.0000618]     0.8727,     0.9378,     0.9554,     1.3934, 
[ 53200,  0.0000616]     0.8749,     0.9383,     0.9563,     1.3406, 
[ 53300,  0.0000615]     0.8764,     0.9418,     0.9590,     1.3186, 
[ 53400,  0.0000614]     0.8787,     0.9435,     0.9615,     1.1623, 
[ 53500,  0.0000613]     0.8921,     0.9515,     0.9676,     0.9980, 
[ 53600,  0.0000611]     0.8748,     0.9378,     0.9551,     1.5135, 
[ 53700,  0.0000610]     0.8667,     0.9359,     0.9552,     1.4574, 
[ 53800,  0.0000609]     0.8817,     0.9446,     0.9607,     1.3097, 
[ 53900,  0.0000607]     0.8795,     0.9433,     0.9606,     1.3019, 
[ 54000,  0.0000606]     0.8785,     0.9416,     0.9586,     1.3092, 
[ 54100,  0.0000605]     0.8745,     0.9389,     0.9572,     1.3389, 
[ 54200,  0.0000603]     0.8753,     0.9402,     0.9573,     1.2943, 
[ 54300,  0.0000602]     0.8787,     0.9407,     0.9579,     1.3144, 
[ 54400,  0.0000601]     0.8769,     0.9408,     0.9581,     1.2946, 
[ 54500,  0.0000599]     0.8794,     0.9398,     0.9566,     1.4535, 
[ 54600,  0.0000598]     0.8772,     0.9424,     0.9595,     1.2440, 
[ 54700,  0.0000597]     0.8769,     0.9420,     0.9587,     1.3110, 
[ 54800,  0.0000595]     0.8748,     0.9398,     0.9587,     1.2201, 
[ 54900,  0.0000594]     0.8823,     0.9416,     0.9584,     1.2822, 
[ 55000,  0.0000593]     0.8771,     0.9399,     0.9572,     1.3828, 
[ 55100,  0.0000592]     0.8744,     0.9416,     0.9596,     1.3738, 
[ 55200,  0.0000590]     0.8777,     0.9434,     0.9613,     1.1967, 
[ 55300,  0.0000589]     0.8747,     0.9402,     0.9580,     1.4407, 
[ 55400,  0.0000588]     0.8828,     0.9449,     0.9616,     1.1870, 
[ 55500,  0.0000586]     0.8825,     0.9432,     0.9594,     1.3449, 
[ 55600,  0.0000585]     0.8765,     0.9415,     0.9597,     1.2847, 
[ 55700,  0.0000584]     0.8858,     0.9493,     0.9655,     1.1554, 
[ 55800,  0.0000582]     0.8773,     0.9403,     0.9592,     1.2588, 
[ 55900,  0.0000581]     0.8734,     0.9353,     0.9522,     1.7771, 
[ 56000,  0.0000580]     0.8758,     0.9398,     0.9576,     1.3683, 
[ 56100,  0.0000578]     0.8818,     0.9455,     0.9622,     1.2181, 
[ 56200,  0.0000577]     0.8776,     0.9430,     0.9611,     1.3552, 
[ 56300,  0.0000576]     0.8786,     0.9421,     0.9594,     1.4016, 
[ 56400,  0.0000574]     0.8764,     0.9426,     0.9599,     1.2458, 
[ 56500,  0.0000573]     0.8835,     0.9455,     0.9620,     1.2588, 
[ 56600,  0.0000572]     0.8746,     0.9409,     0.9591,     1.2426, 
[ 56700,  0.0000570]     0.8710,     0.9351,     0.9538,     1.4682, 
[ 56800,  0.0000569]     0.8747,     0.9385,     0.9561,     1.3152, 
[ 56900,  0.0000568]     0.8902,     0.9494,     0.9644,     1.0771, 
[ 57000,  0.0000567]     0.8799,     0.9417,     0.9581,     1.3414, 
[ 57100,  0.0000565]     0.8846,     0.9450,     0.9604,     1.2684, 
[ 57200,  0.0000564]     0.8698,     0.9367,     0.9548,     1.5115, 
[ 57300,  0.0000563]     0.8774,     0.9408,     0.9583,     1.2707, 
[ 57400,  0.0000561]     0.8740,     0.9401,     0.9585,     1.4101, 
[ 57500,  0.0000560]     0.8878,     0.9484,     0.9660,     1.1128, 
[ 57600,  0.0000559]     0.8782,     0.9419,     0.9589,     1.3739, 
[ 57700,  0.0000557]     0.8788,     0.9398,     0.9570,     1.3443, 
[ 57800,  0.0000556]     0.8722,     0.9375,     0.9558,     1.3659, 
[ 57900,  0.0000555]     0.8725,     0.9371,     0.9553,     1.3817, 
[ 58000,  0.0000553]     0.8912,     0.9493,     0.9641,     1.1190, 
[ 58100,  0.0000552]     0.8817,     0.9420,     0.9589,     1.3502, 
[ 58200,  0.0000551]     0.8691,     0.9365,     0.9549,     1.3567, 
[ 58300,  0.0000549]     0.8727,     0.9377,     0.9564,     1.3775, 
[ 58400,  0.0000548]     0.8767,     0.9387,     0.9561,     1.3142, 
[ 58500,  0.0000547]     0.8833,     0.9441,     0.9609,     1.1652, 
[ 58600,  0.0000546]     0.8861,     0.9479,     0.9639,     1.1801, 
[ 58700,  0.0000544]     0.8639,     0.9340,     0.9534,     1.4134, 
[ 58800,  0.0000543]     0.8868,     0.9495,     0.9654,     1.0464, 
[ 58900,  0.0000542]     0.8686,     0.9313,     0.9502,     1.9279, 
[ 59000,  0.0000540]     0.8767,     0.9422,     0.9596,     1.2213, 
[ 59100,  0.0000539]     0.8791,     0.9423,     0.9586,     1.3428, 
[ 59200,  0.0000538]     0.8601,     0.9333,     0.9537,     1.3238, 
[ 59300,  0.0000536]     0.8969,     0.9515,     0.9654,     1.1043, 
[ 59400,  0.0000535]     0.8908,     0.9491,     0.9645,     1.1234, 
[ 59500,  0.0000534]     0.8765,     0.9406,     0.9582,     1.2713, 
[ 59600,  0.0000532]     0.8750,     0.9411,     0.9593,     1.1782, 
[ 59700,  0.0000531]     0.8679,     0.9335,     0.9532,     1.5724, 
[ 59800,  0.0000530]     0.8772,     0.9445,     0.9618,     1.1718, 
[ 59900,  0.0000528]     0.8808,     0.9427,     0.9595,     1.2863, 
[ 60000,  0.0000527]     0.8882,     0.9488,     0.9644,     1.1948, 
[ 60100,  0.0000526]     0.8683,     0.9376,     0.9558,     1.5738, 
[ 60200,  0.0000524]     0.8787,     0.9426,     0.9603,     1.2946, 
[ 60300,  0.0000523]     0.8909,     0.9516,     0.9674,     1.0396, 
[ 60400,  0.0000522]     0.8785,     0.9415,     0.9586,     1.2365, 
[ 60500,  0.0000521]     0.8886,     0.9474,     0.9627,     1.4556, 
[ 60600,  0.0000519]     0.8824,     0.9439,     0.9605,     1.2647, 
[ 60700,  0.0000518]     0.8705,     0.9352,     0.9535,     1.3738, 
[ 60800,  0.0000517]     0.8608,     0.9294,     0.9498,     1.4591, 
[ 60900,  0.0000515]     0.8851,     0.9454,     0.9614,     1.1129, 
[ 61000,  0.0000514]     0.8859,     0.9495,     0.9655,     1.1967, 
[ 61100,  0.0000513]     0.8793,     0.9428,     0.9592,     1.3037, 
[ 61200,  0.0000511]     0.8816,     0.9441,     0.9605,     1.2438, 
[ 61300,  0.0000510]     0.8805,     0.9450,     0.9619,     1.1951, 
[ 61400,  0.0000509]     0.8789,     0.9432,     0.9606,     1.2889, 
[ 61500,  0.0000507]     0.8717,     0.9404,     0.9586,     1.1926, 
[ 61600,  0.0000506]     0.8793,     0.9417,     0.9597,     1.4550, 
[ 61700,  0.0000505]     0.8891,     0.9462,     0.9623,     1.1739, 
[ 61800,  0.0000503]     0.8710,     0.9388,     0.9568,     1.2943, 
[ 61900,  0.0000502]     0.8911,     0.9507,     0.9659,     1.1183, 
[ 62000,  0.0000501]     0.8747,     0.9383,     0.9568,     1.4103, 
[ 62100,  0.0000500]     0.8826,     0.9457,     0.9621,     1.4620, 
[ 62200,  0.0000498]     0.8777,     0.9403,     0.9579,     1.3171, 
[ 62300,  0.0000497]     0.8777,     0.9389,     0.9566,     1.3566, 
[ 62400,  0.0000496]     0.8820,     0.9453,     0.9616,     1.2858, 
[ 62500,  0.0000494]     0.8804,     0.9422,     0.9584,     1.4508, 
[ 62600,  0.0000493]     0.8788,     0.9428,     0.9608,     1.1577, 
[ 62700,  0.0000492]     0.8883,     0.9499,     0.9659,     1.0481, 
[ 62800,  0.0000490]     0.8714,     0.9359,     0.9542,     1.7369, 
[ 62900,  0.0000489]     0.8847,     0.9472,     0.9635,     1.1989, 
[ 63000,  0.0000488]     0.8863,     0.9462,     0.9630,     1.0742, 
[ 63100,  0.0000486]     0.8759,     0.9392,     0.9563,     1.3672, 
[ 63200,  0.0000485]     0.8793,     0.9416,     0.9598,     1.3539, 
[ 63300,  0.0000484]     0.8823,     0.9447,     0.9614,     1.2573, 
[ 63400,  0.0000482]     0.8809,     0.9434,     0.9601,     1.2091, 
[ 63500,  0.0000481]     0.8891,     0.9480,     0.9635,     1.2070, 
[ 63600,  0.0000480]     0.8695,     0.9375,     0.9570,     1.3483, 
[ 63700,  0.0000478]     0.8907,     0.9487,     0.9636,     1.3138, 
[ 63800,  0.0000477]     0.8821,     0.9437,     0.9594,     1.2109, 
[ 63900,  0.0000476]     0.8713,     0.9364,     0.9541,     1.4376, 
[ 64000,  0.0000475]     0.8909,     0.9497,     0.9655,     0.9973, 
[ 64100,  0.0000473]     0.8808,     0.9426,     0.9598,     1.1861, 
[ 64200,  0.0000472]     0.8856,     0.9477,     0.9638,     1.0268, 
[ 64300,  0.0000471]     0.8845,     0.9415,     0.9577,     1.6765, 
[ 64400,  0.0000469]     0.8752,     0.9404,     0.9575,     1.3193, 
[ 64500,  0.0000468]     0.8739,     0.9410,     0.9591,     1.2427, 
[ 64600,  0.0000467]     0.8984,     0.9568,     0.9714,     0.8973, 
[ 64700,  0.0000465]     0.8742,     0.9375,     0.9555,     1.4156, 
[ 64800,  0.0000464]     0.8817,     0.9432,     0.9595,     1.1893, 
[ 64900,  0.0000463]     0.8837,     0.9445,     0.9612,     1.1936, 
[ 65000,  0.0000461]     0.8890,     0.9505,     0.9662,     1.0323, 
[ 65100,  0.0000460]     0.8781,     0.9422,     0.9592,     1.4450, 
[ 65200,  0.0000459]     0.8793,     0.9410,     0.9586,     1.2761, 
[ 65300,  0.0000457]     0.8781,     0.9430,     0.9608,     1.2588, 
[ 65400,  0.0000456]     0.8832,     0.9454,     0.9623,     1.1021, 
[ 65500,  0.0000455]     0.8742,     0.9375,     0.9553,     1.6010, 
[ 65600,  0.0000453]     0.8846,     0.9445,     0.9607,     1.2048, 
[ 65700,  0.0000452]     0.8857,     0.9438,     0.9597,     1.3175, 
[ 65800,  0.0000451]     0.8809,     0.9446,     0.9615,     1.2439, 
[ 65900,  0.0000450]     0.8699,     0.9371,     0.9568,     1.2161, 
[ 66000,  0.0000448]     0.8818,     0.9445,     0.9619,     1.3482, 
[ 66100,  0.0000447]     0.8773,     0.9415,     0.9596,     1.1974, 
[ 66200,  0.0000446]     0.8848,     0.9470,     0.9640,     1.0591, 
[ 66300,  0.0000444]     0.8929,     0.9520,     0.9676,     0.9767, 
[ 66400,  0.0000443]     0.8790,     0.9440,     0.9615,     1.1542, 
[ 66500,  0.0000442]     0.8805,     0.9434,     0.9600,     1.6042, 
[ 66600,  0.0000440]     0.8849,     0.9476,     0.9643,     1.1206, 
[ 66700,  0.0000439]     0.8835,     0.9420,     0.9576,     1.3960, 
[ 66800,  0.0000438]     0.8706,     0.9383,     0.9564,     1.2578, 
[ 66900,  0.0000436]     0.8838,     0.9435,     0.9599,     1.3006, 
[ 67000,  0.0000435]     0.8882,     0.9465,     0.9616,     1.7141, 
[ 67100,  0.0000434]     0.8831,     0.9461,     0.9633,     1.1061, 
[ 67200,  0.0000432]     0.8768,     0.9397,     0.9574,     1.2980, 
[ 67300,  0.0000431]     0.8790,     0.9446,     0.9613,     1.1290, 
[ 67400,  0.0000430]     0.8828,     0.9474,     0.9646,     1.2013, 
[ 67500,  0.0000429]     0.8863,     0.9437,     0.9584,     1.8023, 
[ 67600,  0.0000427]     0.8809,     0.9423,     0.9599,     1.1599, 
[ 67700,  0.0000426]     0.8842,     0.9484,     0.9656,     1.0450, 
[ 67800,  0.0000425]     0.8839,     0.9443,     0.9603,     1.3564, 
[ 67900,  0.0000423]     0.8765,     0.9391,     0.9571,     1.2227, 
[ 68000,  0.0000422]     0.8766,     0.9430,     0.9600,     1.2225, 
[ 68100,  0.0000421]     0.8820,     0.9414,     0.9578,     1.3758, 
[ 68200,  0.0000419]     0.8837,     0.9457,     0.9628,     1.0951, 
[ 68300,  0.0000418]     0.8744,     0.9425,     0.9605,     1.1771, 
[ 68400,  0.0000417]     0.8893,     0.9508,     0.9663,     1.0006, 
[ 68500,  0.0000415]     0.8845,     0.9456,     0.9624,     1.1863, 
[ 68600,  0.0000414]     0.8795,     0.9433,     0.9605,     1.1633, 
[ 68700,  0.0000413]     0.8809,     0.9446,     0.9614,     1.2339, 
[ 68800,  0.0000411]     0.8697,     0.9382,     0.9583,     1.5228, 
[ 68900,  0.0000410]     0.8873,     0.9472,     0.9632,     1.1029, 
[ 69000,  0.0000409]     0.8817,     0.9451,     0.9616,     1.3567, 
[ 69100,  0.0000407]     0.8839,     0.9441,     0.9605,     1.3712, 
[ 69200,  0.0000406]     0.8797,     0.9430,     0.9607,     1.1788, 
[ 69300,  0.0000405]     0.8736,     0.9403,     0.9573,     1.3290, 
[ 69400,  0.0000404]     0.8915,     0.9513,     0.9669,     1.0636, 
[ 69500,  0.0000402]     0.8817,     0.9439,     0.9602,     1.2273, 
[ 69600,  0.0000401]     0.8758,     0.9382,     0.9548,     1.5220, 
[ 69700,  0.0000400]     0.8842,     0.9461,     0.9634,     1.1058, 
[ 69800,  0.0000398]     0.8783,     0.9424,     0.9610,     1.1071, 
[ 69900,  0.0000397]     0.8859,     0.9476,     0.9636,     1.1175, 
[ 70000,  0.0000396]     0.8839,     0.9472,     0.9640,     1.1738, 
[ 70100,  0.0000394]     0.8775,     0.9417,     0.9586,     1.6620, 
[ 70200,  0.0000393]     0.8863,     0.9461,     0.9631,     1.1112, 
[ 70300,  0.0000392]     0.8820,     0.9446,     0.9616,     1.3370, 
[ 70400,  0.0000390]     0.8717,     0.9369,     0.9557,     1.3470, 
[ 70500,  0.0000389]     0.8868,     0.9485,     0.9646,     1.0475, 
[ 70600,  0.0000388]     0.8796,     0.9434,     0.9612,     1.1392, 
[ 70700,  0.0000386]     0.8834,     0.9434,     0.9593,     1.4732, 
[ 70800,  0.0000385]     0.8814,     0.9456,     0.9627,     1.2958, 
[ 70900,  0.0000384]     0.8889,     0.9489,     0.9652,     1.1034, 
[ 71000,  0.0000383]     0.8811,     0.9425,     0.9593,     1.7260, 
[ 71100,  0.0000381]     0.8689,     0.9348,     0.9539,     2.0512, 
[ 71200,  0.0000380]     0.8783,     0.9406,     0.9577,     1.2600, 
[ 71300,  0.0000379]     0.8851,     0.9474,     0.9642,     1.0579, 
[ 71400,  0.0000377]     0.8836,     0.9472,     0.9640,     1.2106, 
[ 71500,  0.0000376]     0.8785,     0.9418,     0.9592,     1.1826, 
[ 71600,  0.0000375]     0.8885,     0.9461,     0.9613,     1.3079, 
[ 71700,  0.0000373]     0.8820,     0.9443,     0.9609,     1.1644, 
[ 71800,  0.0000372]     0.8784,     0.9422,     0.9596,     1.2262, 
[ 71900,  0.0000371]     0.8823,     0.9447,     0.9618,     1.1909, 
